PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,PLAYER_AGE,GP,GS,MIN,PLAYER_NAME
76001,1990-91,00,1610612757,23.0,43,0,290.0,Alaa Abdelnaby
76001,1991-92,00,1610612757,24.0,71,1,934.0,Alaa Abdelnaby
76001,1992-93,00,1610612749,25.0,12,0,159.0,Alaa Abdelnaby
76001,1992-93,00,1610612738,25.0,63,52,1152.0,Alaa Abdelnaby
76001,1992-93,00,0,25.0,75,52,1311.0,Alaa Abdelnaby
76001,1993-94,00,1610612738,26.0,13,0,159.0,Alaa Abdelnaby
76001,1994-95,00,1610612758,27.0,51,0,476.0,Alaa Abdelnaby
76001,1994-95,00,1610612755,27.0,3,0,30.0,Alaa Abdelnaby
76001,1994-95,00,0,27.0,54,0,506.0,Alaa Abdelnaby
1505,1997-98,00,1610612758,23.0,59,16,959.0,Tariq Abdul-Wahad
1505,1998-99,00,1610612758,24.0,49,49,1205.0,Tariq Abdul-Wahad
1505,1999-00,00,1610612753,25.0,46,46,1205.0,Tariq Abdul-Wahad
1505,1999-00,00,1610612743,25.0,15,10,373.0,Tariq Abdul-Wahad
1505,1999-00,00,0,25.0,61,56,1578.0,Tariq Abdul-Wahad
1505,2000-01,00,1610612743,26.0,29,12,421.0,Tariq Abdul-Wahad
1505,2001-02,00,1610612743,27.0,20,12,419.0,Tariq Abdul-Wahad
1505,2001-02,00,1610612742,27.0,4,0,24.0,Tariq Abdul-Wahad
1505,2001-02,00,0,27.0,24,12,442.0,Tariq Abdul-Wahad
1505,2002-03,00,1610612742,28.0,14,0,204.0,Tariq Abdul-Wahad
949,1996-97,00,1610612763,20.0,80,71,2804.0,Shareef Abdur-Rahim
949,1997-98,00,1610612763,21.0,82,82,2950.0,Shareef Abdur-Rahim
949,1998-99,00,1610612763,22.0,50,50,2021.0,Shareef Abdur-Rahim
949,1999-00,00,1610612763,23.0,82,82,3223.0,Shareef Abdur-Rahim
949,2000-01,00,1610612763,24.0,81,81,3241.0,Shareef Abdur-Rahim
949,2001-02,00,1610612737,25.0,77,77,2978.0,Shareef Abdur-Rahim
949,2002-03,00,1610612737,26.0,81,81,3087.0,Shareef Abdur-Rahim
949,2003-04,00,1610612737,27.0,53,53,1955.0,Shareef Abdur-Rahim
949,2003-04,00,1610612757,27.0,32,3,729.0,Shareef Abdur-Rahim
949,2003-04,00,0,27.0,85,56,2684.0,Shareef Abdur-Rahim
949,2004-05,00,1610612757,28.0,54,49,1868.0,Shareef Abdur-Rahim
949,2005-06,00,1610612758,29.0,72,30,1961.0,Shareef Abdur-Rahim
949,2006-07,00,1610612758,30.0,80,45,2015.0,Shareef Abdur-Rahim
949,2007-08,00,1610612758,31.0,6,0,51.0,Shareef Abdur-Rahim
1630173,2020-21,00,1610612748,21.0,61,4,737.0,Precious Achiuwa
1630173,2021-22,00,1610612761,22.0,73,28,1725.0,Precious Achiuwa
1630173,2022-23,00,1610612761,23.0,55,12,1141.0,Precious Achiuwa
1630173,2023-24,00,1610612761,24.0,25,0,437.0,Precious Achiuwa
1630173,2023-24,00,1610612752,24.0,49,18,1187.0,Precious Achiuwa
1630173,2023-24,00,0,24.0,74,18,1624.0,Precious Achiuwa
76009,1987-88,00,1610612738,25.0,79,5,1151.0,Mark Acres
76009,1988-89,00,1610612738,26.0,62,0,632.0,Mark Acres
76009,1989-90,00,1610612753,27.0,80,50,1691.0,Mark Acres
76009,1990-91,00,1610612753,28.0,68,0,1313.0,Mark Acres
76009,1991-92,00,1610612753,29.0,68,6,926.0,Mark Acres
76009,1992-93,00,1610612745,30.0,6,0,23.0,Mark Acres
76009,1992-93,00,1610612764,30.0,12,7,246.0,Mark Acres
76009,1992-93,00,0,30.0,18,7,269.0,Mark Acres
203112,2012-13,00,1610612761,22.0,29,0,342.0,Quincy Acy
203112,2013-14,00,1610612761,23.0,7,0,61.0,Quincy Acy
203112,2013-14,00,1610612758,23.0,56,0,786.0,Quincy Acy
203112,2013-14,00,0,23.0,63,0,848.0,Quincy Acy
203112,2014-15,00,1610612752,24.0,68,22,1287.0,Quincy Acy
203112,2015-16,00,1610612758,25.0,59,29,876.0,Quincy Acy
203112,2016-17,00,1610612742,26.0,6,0,48.0,Quincy Acy
203112,2016-17,00,1610612751,26.0,32,1,510.0,Quincy Acy
203112,2016-17,00,0,26.0,38,1,558.0,Quincy Acy
203112,2017-18,00,1610612751,27.0,70,8,1359.0,Quincy Acy
203112,2018-19,00,1610612756,28.0,10,0,123.0,Quincy Acy
200801,2006-07,00,1610612751,23.0,61,8,495.0,Hassan Adams
200801,2008-09,00,1610612761,25.0,12,0,52.0,Hassan Adams
203919,2014-15,00,1610612763,20.0,30,0,248.0,Jordan Adams
203919,2015-16,00,1610612763,21.0,2,0,15.0,Jordan Adams
203500,2013-14,00,1610612760,20.0,81,20,1197.0,Steven Adams
203500,2014-15,00,1610612760,21.0,70,67,1771.0,Steven Adams
203500,2015-16,00,1610612760,22.0,80,80,2014.0,Steven Adams
203500,2016-17,00,1610612760,23.0,80,80,2389.0,Steven Adams
203500,2017-18,00,1610612760,24.0,76,76,2487.0,Steven Adams
203500,2018-19,00,1610612760,25.0,80,80,2669.0,Steven Adams
203500,2019-20,00,1610612760,26.0,63,63,1681.0,Steven Adams
203500,2020-21,00,1610612740,27.0,58,58,1605.0,Steven Adams
203500,2021-22,00,1610612763,28.0,76,75,1999.0,Steven Adams
203500,2022-23,00,1610612763,29.0,42,42,1133.0,Steven Adams
912,1986-87,00,1610612756,22.0,62,12,711.0,Rafael Addison
912,1991-92,00,1610612751,27.0,76,8,1175.0,Rafael Addison
912,1992-93,00,1610612751,28.0,68,15,1164.0,Rafael Addison
912,1994-95,00,1610612765,30.0,79,16,1776.0,Rafael Addison
912,1995-96,00,1610612766,31.0,53,0,516.0,Rafael Addison
912,1996-97,00,1610612766,32.0,41,3,353.0,Rafael Addison
1628389,2017-18,00,1610612748,20.0,69,19,1368.0,Bam Adebayo
1628389,2018-19,00,1610612748,21.0,82,28,1913.0,Bam Adebayo
1628389,2019-20,00,1610612748,22.0,72,72,2417.0,Bam Adebayo
1628389,2020-21,00,1610612748,23.0,64,64,2143.0,Bam Adebayo
1628389,2021-22,00,1610612748,24.0,56,56,1825.0,Bam Adebayo
1628389,2022-23,00,1610612748,25.0,75,75,2598.0,Bam Adebayo
1628389,2023-24,00,1610612748,26.0,71,71,2416.0,Bam Adebayo
201167,2007-08,00,1610612765,22.0,75,9,970.0,Arron Afflalo
201167,2008-09,00,1610612765,23.0,74,8,1234.0,Arron Afflalo
201167,2009-10,00,1610612743,24.0,82,75,2221.0,Arron Afflalo
201167,2010-11,00,1610612743,25.0,69,69,2324.0,Arron Afflalo
201167,2011-12,00,1610612743,26.0,62,62,2086.0,Arron Afflalo
201167,2012-13,00,1610612753,27.0,64,64,2307.0,Arron Afflalo
201167,2013-14,00,1610612753,28.0,73,73,2552.0,Arron Afflalo
201167,2014-15,00,1610612743,29.0,53,53,1750.0,Arron Afflalo
201167,2014-15,00,1610612757,29.0,25,19,752.0,Arron Afflalo
201167,2014-15,00,0,29.0,78,72,2502.0,Arron Afflalo
201167,2015-16,00,1610612752,30.0,71,57,2371.0,Arron Afflalo
201167,2016-17,00,1610612758,31.0,61,45,1580.0,Arron Afflalo
201167,2017-18,00,1610612753,32.0,53,3,682.0,Arron Afflalo
1630534,2022-23,00,1610612762,23.0,59,22,1209.0,Ochai Agbaji
1630534,2023-24,00,1610612762,24.0,51,10,1003.0,Ochai Agbaji
1630534,2023-24,00,1610612761,24.0,27,18,638.0,Ochai Agbaji
1630534,2023-24,00,0,24.0,78,28,1642.0,Ochai Agbaji
200772,2006-07,00,1610612742,23.0,32,1,214.0,Maurice Ager
200772,2007-08,00,1610612742,24.0,12,3,77.0,Maurice Ager
200772,2007-08,00,1610612751,24.0,14,0,88.0,Maurice Ager
200772,2007-08,00,0,24.0,26,3,165.0,Maurice Ager
200772,2008-09,00,1610612751,25.0,20,0,97.0,Maurice Ager
200772,2010-11,00,1610612750,27.0,4,0,29.0,Maurice Ager
76016,1981-82,00,1610612742,22.0,51,20,1468.0,Mark Aguirre
76016,1982-83,00,1610612742,23.0,81,75,2784.0,Mark Aguirre
76016,1983-84,00,1610612742,24.0,79,79,2900.0,Mark Aguirre
76016,1984-85,00,1610612742,25.0,80,79,2699.0,Mark Aguirre
76016,1985-86,00,1610612742,26.0,74,73,2501.0,Mark Aguirre
76016,1986-87,00,1610612742,27.0,80,80,2663.0,Mark Aguirre
76016,1987-88,00,1610612742,28.0,77,77,2610.0,Mark Aguirre
76016,1988-89,00,1610612742,29.0,44,44,1529.0,Mark Aguirre
76016,1988-89,00,1610612765,29.0,36,32,1068.0,Mark Aguirre
76016,1988-89,00,0,29.0,80,76,2597.0,Mark Aguirre
76016,1989-90,00,1610612765,30.0,78,40,2005.0,Mark Aguirre
76016,1990-91,00,1610612765,31.0,78,13,2006.0,Mark Aguirre
76016,1991-92,00,1610612765,32.0,75,12,1582.0,Mark Aguirre
76016,1992-93,00,1610612765,33.0,51,15,1056.0,Mark Aguirre
76016,1993-94,00,1610612746,34.0,39,0,859.0,Mark Aguirre
76017,1981-82,00,1610612738,23.0,53,1,564.0,Danny Ainge
76017,1982-83,00,1610612738,24.0,80,76,2048.0,Danny Ainge
76017,1983-84,00,1610612738,25.0,71,3,1154.0,Danny Ainge
76017,1984-85,00,1610612738,26.0,75,73,2564.0,Danny Ainge
76017,1985-86,00,1610612738,27.0,80,78,2407.0,Danny Ainge
76017,1986-87,00,1610612738,28.0,71,66,2499.0,Danny Ainge
76017,1987-88,00,1610612738,29.0,81,81,3018.0,Danny Ainge
76017,1988-89,00,1610612738,30.0,45,28,1349.0,Danny Ainge
76017,1988-89,00,1610612758,30.0,28,26,1028.0,Danny Ainge
76017,1988-89,00,0,30.0,73,54,2377.0,Danny Ainge
76017,1989-90,00,1610612758,31.0,75,68,2727.0,Danny Ainge
76017,1990-91,00,1610612757,32.0,80,0,1710.0,Danny Ainge
76017,1991-92,00,1610612757,33.0,81,6,1595.0,Danny Ainge
76017,1992-93,00,1610612756,34.0,80,0,2163.0,Danny Ainge
76017,1993-94,00,1610612756,35.0,68,1,1555.0,Danny Ainge
76017,1994-95,00,1610612756,36.0,74,1,1374.0,Danny Ainge
202374,2010-11,00,1610612761,23.0,12,0,59.0,Solomon Alabi
202374,2011-12,00,1610612761,24.0,14,0,122.0,Solomon Alabi
76019,1986-87,00,1610612743,23.0,64,25,1110.0,Mark Alarie
76019,1987-88,00,1610612764,24.0,63,0,769.0,Mark Alarie
76019,1988-89,00,1610612764,25.0,74,5,1141.0,Mark Alarie
76019,1989-90,00,1610612764,26.0,82,10,1893.0,Mark Alarie
76019,1990-91,00,1610612764,27.0,42,1,587.0,Mark Alarie
1630583,2021-22,00,1610612763,21.0,32,0,360.0,Santi Aldama
1630583,2022-23,00,1610612763,22.0,77,20,1682.0,Santi Aldama
1630583,2023-24,00,1610612763,23.0,61,35,1618.0,Santi Aldama
203128,2014-15,00,1610612755,23.0,41,9,540.0,Furkan Aldemir
202332,2010-11,00,1610612760,22.0,18,0,142.0,Cole Aldrich
202332,2011-12,00,1610612760,23.0,26,0,173.0,Cole Aldrich
202332,2012-13,00,1610612745,24.0,30,0,213.0,Cole Aldrich
202332,2012-13,00,1610612758,24.0,15,0,175.0,Cole Aldrich
202332,2012-13,00,0,24.0,45,0,388.0,Cole Aldrich
202332,2013-14,00,1610612752,25.0,46,2,330.0,Cole Aldrich
202332,2014-15,00,1610612752,26.0,61,16,976.0,Cole Aldrich
202332,2015-16,00,1610612746,27.0,60,5,800.0,Cole Aldrich
202332,2016-17,00,1610612750,28.0,62,0,531.0,Cole Aldrich
202332,2017-18,00,1610612750,29.0,21,0,49.0,Cole Aldrich
200746,2006-07,00,1610612757,21.0,63,22,1392.0,LaMarcus Aldridge
200746,2007-08,00,1610612757,22.0,76,76,2649.0,LaMarcus Aldridge
200746,2008-09,00,1610612757,23.0,81,81,3004.0,LaMarcus Aldridge
200746,2009-10,00,1610612757,24.0,78,78,2922.0,LaMarcus Aldridge
200746,2010-11,00,1610612757,25.0,81,81,3211.0,LaMarcus Aldridge
200746,2011-12,00,1610612757,26.0,55,55,1994.0,LaMarcus Aldridge
200746,2012-13,00,1610612757,27.0,74,74,2790.0,LaMarcus Aldridge
200746,2013-14,00,1610612757,28.0,69,69,2499.0,LaMarcus Aldridge
200746,2014-15,00,1610612757,29.0,71,71,2512.0,LaMarcus Aldridge
200746,2015-16,00,1610612759,30.0,74,74,2261.0,LaMarcus Aldridge
200746,2016-17,00,1610612759,31.0,72,72,2335.0,LaMarcus Aldridge
200746,2017-18,00,1610612759,32.0,75,75,2509.0,LaMarcus Aldridge
200746,2018-19,00,1610612759,33.0,81,81,2687.0,LaMarcus Aldridge
200746,2019-20,00,1610612759,34.0,53,53,1754.0,LaMarcus Aldridge
200746,2020-21,00,1610612759,35.0,21,18,544.0,LaMarcus Aldridge
200746,2020-21,00,1610612751,35.0,5,5,130.0,LaMarcus Aldridge
200746,2020-21,00,0,35.0,26,23,674.0,LaMarcus Aldridge
200746,2021-22,00,1610612751,36.0,47,12,1050.0,LaMarcus Aldridge
1628960,2018-19,00,1610612762,23.0,38,2,416.0,Grayson Allen
1628960,2019-20,00,1610612763,24.0,38,0,718.0,Grayson Allen
1628960,2020-21,00,1610612763,25.0,50,38,1260.0,Grayson Allen
1628960,2021-22,00,1610612749,26.0,66,61,1805.0,Grayson Allen
1628960,2022-23,00,1610612749,27.0,72,70,1972.0,Grayson Allen
1628960,2023-24,00,1610612756,28.0,75,74,2513.0,Grayson Allen
1628386,2017-18,00,1610612751,20.0,72,31,1441.0,Jarrett Allen
1628386,2018-19,00,1610612751,21.0,80,80,2096.0,Jarrett Allen
1628386,2019-20,00,1610612751,22.0,70,64,1852.0,Jarrett Allen
1628386,2020-21,00,1610612751,23.0,12,5,320.0,Jarrett Allen
1628386,2020-21,00,1610612739,23.0,51,40,1544.0,Jarrett Allen
1628386,2020-21,00,0,23.0,63,45,1864.0,Jarrett Allen
1628386,2021-22,00,1610612739,24.0,56,56,1810.0,Jarrett Allen
1628386,2022-23,00,1610612739,25.0,68,68,2220.0,Jarrett Allen
1628386,2023-24,00,1610612739,26.0,77,77,2442.0,Jarrett Allen
706,1995-96,00,1610612750,23.0,41,0,362.0,Jerome Allen
706,1996-97,00,1610612754,24.0,51,1,692.0,Jerome Allen
706,1996-97,00,1610612743,24.0,25,0,252.0,Jerome Allen
706,1996-97,00,0,24.0,76,1,944.0,Jerome Allen
1628443,2017-18,00,1610612738,25.0,18,1,107.0,Kadeem Allen
1628443,2018-19,00,1610612752,26.0,19,1,416.0,Kadeem Allen
1628443,2019-20,00,1610612752,27.0,10,0,117.0,Kadeem Allen
202730,2011-12,00,1610612755,23.0,41,15,624.0,Lavoy Allen
202730,2012-13,00,1610612755,24.0,79,37,1669.0,Lavoy Allen
202730,2013-14,00,1610612755,25.0,51,2,960.0,Lavoy Allen
202730,2013-14,00,1610612754,25.0,14,0,112.0,Lavoy Allen
202730,2013-14,00,0,25.0,65,2,1071.0,Lavoy Allen
202730,2014-15,00,1610612754,26.0,63,0,1070.0,Lavoy Allen
202730,2015-16,00,1610612754,27.0,79,28,1599.0,Lavoy Allen
202730,2016-17,00,1610612754,28.0,61,5,871.0,Lavoy Allen
951,1996-97,00,1610612749,21.0,82,81,2538.0,Ray Allen
951,1997-98,00,1610612749,22.0,82,82,3287.0,Ray Allen
951,1998-99,00,1610612749,23.0,50,50,1719.0,Ray Allen
951,1999-00,00,1610612749,24.0,82,82,3070.0,Ray Allen
951,2000-01,00,1610612749,25.0,82,82,3129.0,Ray Allen
951,2001-02,00,1610612749,26.0,69,67,2525.0,Ray Allen
951,2002-03,00,1610612749,27.0,47,46,1683.0,Ray Allen
951,2002-03,00,1610612760,27.0,29,29,1197.0,Ray Allen
951,2002-03,00,0,27.0,76,75,2880.0,Ray Allen
951,2003-04,00,1610612760,28.0,56,56,2152.0,Ray Allen
951,2004-05,00,1610612760,29.0,78,78,3064.0,Ray Allen
951,2005-06,00,1610612760,30.0,78,78,3022.0,Ray Allen
951,2006-07,00,1610612760,31.0,55,55,2219.0,Ray Allen
951,2007-08,00,1610612738,32.0,73,73,2624.0,Ray Allen
951,2008-09,00,1610612738,33.0,79,79,2876.0,Ray Allen
951,2009-10,00,1610612738,34.0,80,80,2819.0,Ray Allen
951,2010-11,00,1610612738,35.0,80,80,2890.0,Ray Allen
951,2011-12,00,1610612738,36.0,46,42,1565.0,Ray Allen
951,2012-13,00,1610612748,37.0,79,0,2035.0,Ray Allen
951,2013-14,00,1610612748,38.0,73,9,1936.0,Ray Allen
2754,2004-05,00,1610612738,23.0,77,34,1260.0,Tony Allen
2754,2005-06,00,1610612738,24.0,51,9,978.0,Tony Allen
2754,2006-07,00,1610612738,25.0,33,18,805.0,Tony Allen
2754,2007-08,00,1610612738,26.0,75,11,1373.0,Tony Allen
2754,2008-09,00,1610612738,27.0,46,2,887.0,Tony Allen
2754,2009-10,00,1610612738,28.0,54,8,889.0,Tony Allen
2754,2010-11,00,1610612763,29.0,72,31,1494.0,Tony Allen
2754,2011-12,00,1610612763,30.0,58,57,1525.0,Tony Allen
2754,2012-13,00,1610612763,31.0,79,79,2109.0,Tony Allen
2754,2013-14,00,1610612763,32.0,55,28,1278.0,Tony Allen
2754,2014-15,00,1610612763,33.0,63,41,1648.0,Tony Allen
2754,2015-16,00,1610612763,34.0,64,57,1620.0,Tony Allen
2754,2016-17,00,1610612763,35.0,71,66,1914.0,Tony Allen
2754,2017-18,00,1610612740,36.0,22,0,273.0,Tony Allen
201165,2007-08,00,1610612762,23.0,9,0,39.0,Morris Almond
201165,2008-09,00,1610612762,24.0,25,1,255.0,Morris Almond
201165,2011-12,00,1610612764,27.0,4,0,67.0,Morris Almond
308,1994-95,00,1610612755,22.0,64,1,1032.0,Derrick Alston
308,1995-96,00,1610612755,23.0,73,41,1614.0,Derrick Alston
308,1996-97,00,1610612737,24.0,2,0,11.0,Derrick Alston
1747,1999-00,00,1610612749,23.0,27,0,361.0,Rafer Alston
1747,2000-01,00,1610612749,24.0,37,2,287.0,Rafer Alston
1747,2001-02,00,1610612749,25.0,50,7,596.0,Rafer Alston
1747,2002-03,00,1610612761,26.0,47,4,983.0,Rafer Alston
1747,2003-04,00,1610612748,27.0,82,28,2581.0,Rafer Alston
1747,2004-05,00,1610612761,28.0,80,78,2718.0,Rafer Alston
1747,2005-06,00,1610612745,29.0,63,63,2431.0,Rafer Alston
1747,2006-07,00,1610612745,30.0,82,82,3040.0,Rafer Alston
1747,2007-08,00,1610612745,31.0,74,74,2526.0,Rafer Alston
1747,2008-09,00,1610612745,32.0,48,48,1591.0,Rafer Alston
1747,2008-09,00,1610612753,32.0,29,28,856.0,Rafer Alston
1747,2008-09,00,0,32.0,77,76,2447.0,Rafer Alston
1747,2009-10,00,1610612751,33.0,27,13,766.0,Rafer Alston
1747,2009-10,00,1610612748,33.0,25,25,655.0,Rafer Alston
1747,2009-10,00,0,33.0,52,38,1420.0,Rafer Alston
202329,2010-11,00,1610612746,20.0,81,14,1452.0,Al-Farouq Aminu
202329,2011-12,00,1610612740,21.0,66,21,1477.0,Al-Farouq Aminu
202329,2012-13,00,1610612740,22.0,76,71,2066.0,Al-Farouq Aminu
202329,2013-14,00,1610612740,23.0,80,65,2045.0,Al-Farouq Aminu
202329,2014-15,00,1610612742,24.0,74,3,1366.0,Al-Farouq Aminu
202329,2015-16,00,1610612757,25.0,82,82,2341.0,Al-Farouq Aminu
202329,2016-17,00,1610612757,26.0,61,25,1773.0,Al-Farouq Aminu
202329,2017-18,00,1610612757,27.0,69,67,2072.0,Al-Farouq Aminu
202329,2018-19,00,1610612757,28.0,81,81,2292.0,Al-Farouq Aminu
202329,2019-20,00,1610612753,29.0,18,2,380.0,Al-Farouq Aminu
202329,2020-21,00,1610612753,30.0,17,14,367.0,Al-Farouq Aminu
202329,2020-21,00,1610612741,30.0,6,0,67.0,Al-Farouq Aminu
202329,2020-21,00,0,30.0,23,14,434.0,Al-Farouq Aminu
2431,2009-10,00,1610612745,30.0,63,0,891.0,David Andersen
2431,2010-11,00,1610612761,31.0,11,0,150.0,David Andersen
2431,2010-11,00,1610612740,31.0,29,0,223.0,David Andersen
2431,2010-11,00,0,31.0,40,0,373.0,David Andersen
1507,1997-98,00,1610612739,23.0,66,13,1839.0,Derek Anderson
1507,1998-99,00,1610612739,24.0,38,13,978.0,Derek Anderson
1507,1999-00,00,1610612746,25.0,64,58,2201.0,Derek Anderson
1507,2000-01,00,1610612759,26.0,82,82,2860.0,Derek Anderson
1507,2001-02,00,1610612757,27.0,70,27,1856.0,Derek Anderson
1507,2002-03,00,1610612757,28.0,76,76,2554.0,Derek Anderson
1507,2003-04,00,1610612757,29.0,51,46,1809.0,Derek Anderson
1507,2004-05,00,1610612757,30.0,47,32,1238.0,Derek Anderson
1507,2005-06,00,1610612745,31.0,20,8,582.0,Derek Anderson
1507,2005-06,00,1610612748,31.0,23,3,465.0,Derek Anderson
1507,2005-06,00,0,31.0,43,11,1047.0,Derek Anderson
1507,2006-07,00,1610612766,32.0,50,32,1190.0,Derek Anderson
1507,2007-08,00,1610612766,33.0,28,0,396.0,Derek Anderson
76037,1982-83,00,1610612743,22.0,5,0,33.0,Dwight Anderson
202341,2010-11,00,1610612759,22.0,26,2,286.0,James Anderson
202341,2011-12,00,1610612759,23.0,51,2,603.0,James Anderson
202341,2012-13,00,1610612759,24.0,10,0,94.0,James Anderson
202341,2012-13,00,1610612745,24.0,29,2,307.0,James Anderson
202341,2012-13,00,0,24.0,39,2,401.0,James Anderson
202341,2013-14,00,1610612755,25.0,80,62,2309.0,James Anderson
202341,2015-16,00,1610612758,27.0,51,15,721.0,James Anderson
1626147,2015-16,00,1610612742,22.0,55,9,647.0,Justin Anderson
1626147,2016-17,00,1610612742,23.0,51,2,710.0,Justin Anderson
1626147,2016-17,00,1610612755,23.0,24,8,518.0,Justin Anderson
1626147,2016-17,00,0,23.0,75,10,1227.0,Justin Anderson
1626147,2017-18,00,1610612755,24.0,38,0,519.0,Justin Anderson
1626147,2018-19,00,1610612737,25.0,48,4,464.0,Justin Anderson
1626147,2019-20,00,1610612751,26.0,10,1,107.0,Justin Anderson
1626147,2021-22,00,1610612739,28.0,3,0,47.0,Justin Anderson
1626147,2021-22,00,1610612754,28.0,13,6,269.0,Justin Anderson
1626147,2021-22,00,0,28.0,16,6,316.0,Justin Anderson
72,1991-92,00,1610612751,21.0,64,13,1086.0,Kenny Anderson
72,1992-93,00,1610612751,22.0,55,55,2010.0,Kenny Anderson
72,1993-94,00,1610612751,23.0,82,82,3135.0,Kenny Anderson
72,1994-95,00,1610612751,24.0,72,70,2689.0,Kenny Anderson
72,1995-96,00,1610612751,25.0,31,28,1042.0,Kenny Anderson
72,1995-96,00,1610612766,25.0,38,36,1302.0,Kenny Anderson
72,1995-96,00,0,25.0,69,64,2344.0,Kenny Anderson
72,1996-97,00,1610612757,26.0,82,81,3081.0,Kenny Anderson
72,1997-98,00,1610612757,27.0,45,40,1472.0,Kenny Anderson
72,1997-98,00,1610612738,27.0,16,16,386.0,Kenny Anderson
72,1997-98,00,0,27.0,61,56,1858.0,Kenny Anderson
72,1998-99,00,1610612738,28.0,34,33,1010.0,Kenny Anderson
72,1999-00,00,1610612738,29.0,82,82,2593.0,Kenny Anderson
72,2000-01,00,1610612738,30.0,33,28,850.0,Kenny Anderson
72,2001-02,00,1610612738,31.0,76,76,2428.0,Kenny Anderson
72,2002-03,00,1610612760,32.0,38,1,689.0,Kenny Anderson
72,2002-03,00,1610612740,32.0,23,1,446.0,Kenny Anderson
72,2002-03,00,0,32.0,61,2,1135.0,Kenny Anderson
72,2003-04,00,1610612754,33.0,44,31,907.0,Kenny Anderson
72,2004-05,00,1610612737,34.0,39,20,718.0,Kenny Anderson
72,2004-05,00,1610612746,34.0,4,0,26.0,Kenny Anderson
72,2004-05,00,0,34.0,43,20,744.0,Kenny Anderson
76041,1978-79,00,1610612757,24.0,21,,224.0,Kim Anderson
203937,2014-15,00,1610612759,21.0,33,8,358.0,Kyle Anderson
203937,2015-16,00,1610612759,22.0,78,11,1245.0,Kyle Anderson
203937,2016-17,00,1610612759,23.0,72,14,1020.0,Kyle Anderson
203937,2017-18,00,1610612759,24.0,74,67,1978.0,Kyle Anderson
203937,2018-19,00,1610612763,25.0,43,40,1282.0,Kyle Anderson
203937,2019-20,00,1610612763,26.0,67,28,1330.0,Kyle Anderson
203937,2020-21,00,1610612763,27.0,69,69,1887.0,Kyle Anderson
203937,2021-22,00,1610612763,28.0,69,11,1484.0,Kyle Anderson
203937,2022-23,00,1610612750,29.0,69,46,1957.0,Kyle Anderson
203937,2023-24,00,1610612750,30.0,79,10,1782.0,Kyle Anderson
98,1989-90,00,1610612753,22.0,81,9,1785.0,Nick Anderson
98,1990-91,00,1610612753,23.0,70,42,1971.0,Nick Anderson
98,1991-92,00,1610612753,24.0,60,59,2203.0,Nick Anderson
98,1992-93,00,1610612753,25.0,79,76,2920.0,Nick Anderson
98,1993-94,00,1610612753,26.0,81,81,2811.0,Nick Anderson
98,1994-95,00,1610612753,27.0,76,76,2588.0,Nick Anderson
98,1995-96,00,1610612753,28.0,77,77,2717.0,Nick Anderson
98,1996-97,00,1610612753,29.0,63,61,2164.0,Nick Anderson
98,1997-98,00,1610612753,30.0,58,44,1701.0,Nick Anderson
98,1998-99,00,1610612753,31.0,47,39,1581.0,Nick Anderson
98,1999-00,00,1610612758,32.0,72,72,2094.0,Nick Anderson
98,2000-01,00,1610612758,33.0,21,0,170.0,Nick Anderson
98,2001-02,00,1610612763,34.0,15,0,220.0,Nick Anderson
76045,1982-83,00,1610612746,22.0,78,5,1274.0,Richard Anderson
76045,1983-84,00,1610612743,23.0,78,17,1380.0,Richard Anderson
76045,1986-87,00,1610612745,26.0,51,0,312.0,Richard Anderson
76045,1987-88,00,1610612745,27.0,12,0,53.0,Richard Anderson
76045,1987-88,00,1610612757,27.0,62,3,1297.0,Richard Anderson
76045,1987-88,00,0,27.0,74,3,1350.0,Richard Anderson
76045,1988-89,00,1610612757,28.0,72,3,1082.0,Richard Anderson
76045,1989-90,00,1610612766,29.0,54,2,604.0,Richard Anderson
76046,1984-85,00,1610612739,26.0,36,7,520.0,Ron Anderson
76046,1985-86,00,1610612739,27.0,17,3,207.0,Ron Anderson
76046,1985-86,00,1610612754,27.0,60,27,1469.0,Ron Anderson
76046,1985-86,00,0,27.0,77,30,1676.0,Ron Anderson
76046,1986-87,00,1610612754,28.0,63,0,721.0,Ron Anderson
76046,1987-88,00,1610612754,29.0,74,1,1097.0,Ron Anderson
76046,1988-89,00,1610612755,30.0,82,12,2618.0,Ron Anderson
76046,1989-90,00,1610612755,31.0,78,3,2089.0,Ron Anderson
76046,1990-91,00,1610612755,32.0,82,13,2340.0,Ron Anderson
76046,1991-92,00,1610612755,33.0,82,11,2432.0,Ron Anderson
76046,1992-93,00,1610612755,34.0,69,0,1263.0,Ron Anderson
76046,1993-94,00,1610612751,35.0,11,2,176.0,Ron Anderson
76046,1993-94,00,1610612764,35.0,10,0,180.0,Ron Anderson
76046,1993-94,00,0,35.0,21,2,356.0,Ron Anderson
201583,2008-09,00,1610612751,21.0,66,30,1312.0,Ryan Anderson
201583,2009-10,00,1610612753,22.0,63,6,911.0,Ryan Anderson
201583,2010-11,00,1610612753,23.0,64,14,1424.0,Ryan Anderson
201583,2011-12,00,1610612753,24.0,61,61,1964.0,Ryan Anderson
201583,2012-13,00,1610612740,25.0,81,22,2503.0,Ryan Anderson
201583,2013-14,00,1610612740,26.0,22,14,795.0,Ryan Anderson
