"Player ID","Round","Pick","Ov Pick","Pos","Player","Team","Fantasy Team","Time (PST)"
"*027pe*",2,7,19,"F","Jimmy Butler","MIA","Knights Of Nee","Oct 5, 2023 4:10:49"
"*01eo6*",2,8,20,"G","James Harden","PHI","LOSO","Oct 5, 2023 5:38:46"
"*0011e*",2,9,21,"F","LeBron James","LAL","Redeem Team","Oct 5, 2023 5:45:27"
"*049kb*",2,10,22,"G","De'Aaron Fox","SAC","Kareem ya Mum","Oct 5, 2023 5:47:03"
"*03ad3*",2,11,23,"C","Karl-Anthony Towns","MIN","Seattle Seat Sniffers","Oct 5, 2023 6:15:38"
"*04qsa*",2,12,24,"G","Jalen Brunson","NY","Space Jam","Oct 5, 2023 7:06:41"
"*04qrn*",3,1,25,"F","Mikal Bridges","BKN","Trapo e' Bola","Oct 5, 2023 8:51:49"
"*051ol*",3,2,26,"G","Darius Garland","CLE","Lawnboy19","Oct 5, 2023 3:35:03"
"*042nm*",3,3,27,"F","Pascal Siakam","TOR","LA S.W.A.T.","Oct 5, 2023 5:33:41"
"*05uib*",3,4,28,"G","Cade Cunningham","DET","Dr. Sauce","Oct 5, 2023 5:34:52"
"*03ad2*",3,5,29,"C","Myles Turner","IND","TMT","Oct 5, 2023 5:39:36"
"*04ewf*",3,6,30,"C","Bam Adebayo","MIA","Memphis Dons","Oct 5, 2023 5:42:47"
"*04848*",3,7,31,"G","Fred VanVleet","HOU","Knights Of Nee","Oct 5, 2023 10:49:57"
"*04qrj*",3,8,32,"C","Jaren Jackson","MEM","LOSO","Oct 5, 2023 10:50:56"
"*042nq*",3,9,33,"G","Dejounte Murray","ATL","Redeem Team","Oct 6, 2023 12:29:16"
"*027oz*",3,10,34,"F","Kawhi Leonard","LAC","Kareem ya Mum","Oct 6, 2023 12:34:57"
"*051p8*",3,11,35,"G","Jordan Poole","WAS","Seattle Seat Sniffers","Oct 6, 2023 2:50:48"
"*01uyj*",3,12,36,"F","Paul George","LAC","Space Jam","Oct 6, 2023 3:02:57"
"*05qt3*",4,1,37,"G","Desmond Bane","MEM","Space Jam","Oct 6, 2023 3:03:46"
"*051oh*",4,2,38,"F","Zion Williamson","NO","Seattle Seat Sniffers","Oct 6, 2023 3:17:16"
"*04azw*",4,3,39,"F","Lauri Markkanen","UTA","Kareem ya Mum","Oct 6, 2023 3:18:10"
"*03lls*",4,4,40,"F","Jaylen Brown","BOS","Redeem Team","Oct 6, 2023 3:28:49"
"*05uid*",4,5,41,"C","Evan Mobley","CLE","LOSO","Oct 6, 2023 5:50:18"
"*03ams*",4,6,42,"G","Zach LaVine","CHI","Knights Of Nee","Oct 6, 2023 6:54:35"
"*06cch*",4,7,43,"F","Victor Wembanyama","SA","Memphis Dons","Oct 6, 2023 12:16:57"
"*042n4*",4,8,44,"G","Jamal Murray","DEN","TMT","Oct 6, 2023 1:25:18"
"*027p0*",4,9,45,"C","Nikola Vucevic","CHI","Dr. Sauce","Oct 6, 2023 1:28:07"
"*03ajv*",4,10,46,"F","Julius Randle","NY","LA S.W.A.T.","Oct 6, 2023 3:11:18"
"*06211*",4,11,47,"F","Chet Holmgren","OKC","Lawnboy19","Oct 6, 2023 10:11:34"
"*0621l*",4,12,48,"C","Walker Kessler","UTA","Trapo e' Bola","Oct 7, 2023 4:30:40"
"*049kd*",5,1,49,"C","Deandre Ayton","POR","Trapo e' Bola","Oct 7, 2023 9:05:16"
"*03el5*",5,2,50,"F","Kristaps Porzingis","BOS","Lawnboy19","Oct 7, 2023 9:57:28"
"*01eon*",5,3,51,"G","DeMar DeRozan","CHI","LA S.W.A.T.","Oct 7, 2023 1:23:14"
"*05uiq*",5,4,52,"C","Alperen Sengun","HOU","Dr. Sauce","Oct 7, 2023 3:03:05"
"*04ewn*",5,5,53,"F","OG Anunoby","TOR","TMT","Oct 7, 2023 3:17:31"
"*042n1*",5,6,54,"F","Brandon Ingram","NO","Memphis Dons","Oct 7, 2023 4:56:39"
"*051pb*",5,7,55,"C","Nicolas Claxton","BKN","Knights Of Nee","Oct 7, 2023 11:49:33"
"*05qsq*",5,8,56,"G","Tyrese Maxey","PHI","LOSO","Oct 8, 2023 12:29:33"
"*05uig*",5,9,57,"G","Josh Giddey","OKC","Redeem Team","Oct 8, 2023 12:43:22"
"*06210*",5,10,58,"F","Paolo Banchero","ORL","Kareem ya Mum","Oct 8, 2023 1:35:14"
"*02nf3*",5,11,59,"G","Bradley Beal","PHO","Seattle Seat Sniffers","Oct 8, 2023 1:43:05"
"*01eo9*",5,12,60,"G","Jrue Holiday","BOS","Space Jam","Oct 8, 2023 5:12:35"
"*04ewm*",6,1,61,"C","Jarrett Allen","CLE","Space Jam","Oct 8, 2023 5:12:54"
"*05uie*",6,2,62,"F","Scottie Barnes","TOR","Seattle Seat Sniffers","Oct 8, 2023 5:15:09"
"*04qs1*",6,3,63,"G","Anfernee Simons","POR","Kareem ya Mum","Oct 8, 2023 5:24:05"
"*04ewr*",6,4,64,"F","Kyle Kuzma","WAS","Redeem Team","Oct 8, 2023 5:33:12"
"*05uii*",6,5,65,"F","Franz Wagner","ORL","LOSO","Oct 8, 2023 6:18:26"
"*051oi*",6,6,66,"G","Ja Morant","MEM","Knights Of Nee","Oct 8, 2023 1:14:17"
"*031lx*",6,7,67,"G","CJ McCollum","NO","Memphis Dons","Oct 8, 2023 5:20:48"
"*0621b*",6,8,68,"G","Jalen Williams","OKC","TMT","Oct 8, 2023 5:32:35"
"*051ot*",6,9,69,"G","Tyler Herro","MIA","Dr. Sauce","Oct 8, 2023 5:45:19"
"*02xg9*",6,10,70,"C","Rudy Gobert","MIN","LA S.W.A.T.","Oct 8, 2023 7:58:16"
"*005ki*",6,11,71,"C","Brook Lopez","MIL","Lawnboy19","Oct 9, 2023 2:58:27"
"*05uic*",6,12,72,"G","Jalen Green","HOU","Trapo e' Bola","Oct 9, 2023 3:08:09"
"*05qtr*",7,1,73,"G","Devin Vassell","SA","Trapo e' Bola","Oct 9, 2023 7:52:48"
"*03nwl*",7,2,74,"G","Terry Rozier","CHA","Lawnboy19","Oct 9, 2023 8:57:36"
"*03aq2*",7,3,75,"F","Jerami Grant","POR","LA S.W.A.T.","Oct 9, 2023 10:51:56"
"*02ng3*",7,4,76,"F","Khris Middleton","MIL","Dr. Sauce","Oct 9, 2023 12:30:33"
"*051or*",7,5,77,"F","Cameron Johnson","BKN","TMT","Oct 9, 2023 12:33:48"
"*04ewk*",7,6,78,"F","John Collins","UTA","Memphis Dons","Oct 9, 2023 7:05:18"
"*0017e*",7,7,79,"G","Chris Paul","GS","Knights Of Nee","Oct 10, 2023 12:45:27"
"*03e74*",7,8,80,"G","Spencer Dinwiddie","BKN","LOSO","Oct 10, 2023 3:20:44"
"*042n6*",7,9,81,"C","Jakob Poeltl","TOR","Redeem Team","Oct 10, 2023 3:26:09"
"*03ad0*",7,10,82,"G","Tyus Jones","WAS","Kareem ya Mum","Oct 10, 2023 3:40:22"
"*06cdn*",7,11,83,"G","Scoot Henderson","POR","Seattle Seat Sniffers","Oct 10, 2023 3:40:23"
"*049s6*",7,12,84,"G","Markelle Fultz","ORL","Space Jam","Oct 10, 2023 3:56:40"
"*04qrl*",8,1,85,"C","Wendell Carter","ORL","Space Jam","Oct 10, 2023 3:57:01"
"*04qrp*",8,2,86,"F","Miles Bridges","CHA","Seattle Seat Sniffers","Oct 10, 2023 3:57:02"
"*0621e*",8,3,87,"C","Mark Williams","CHA","Kareem ya Mum","Oct 10, 2023 4:28:07"
"*027ou*",8,4,88,"G","Klay Thompson","GS","Redeem Team","Oct 10, 2023 5:43:56"
"*03e6s*",8,5,89,"C","Clint Capela","ATL","LOSO","Oct 10, 2023 6:08:55"
"*02ym0*",8,6,90,"F","Andrew Wiggins","GS","Knights Of Nee","Oct 10, 2023 7:26:55"
"*03ad4*",8,7,91,"G","D'Angelo Russell","LAL","Memphis Dons","Oct 10, 2023 12:19:54"
"*051pi*",8,8,92,"F","Daniel Gafford","WAS","TMT","Oct 10, 2023 12:21:23"
"*06212*",8,9,93,"F","Jabari Smith","HOU","Dr. Sauce","Oct 10, 2023 2:18:49"
"*05qtq*",8,10,94,"G","Tre Jones","SA","LA S.W.A.T.","Oct 10, 2023 4:17:21"
"*05uus*",8,11,95,"G","Austin Reaves","LAL","Lawnboy19","Oct 10, 2023 4:29:24"
"*0621c*",8,12,96,"C","Jalen Duren","DET","Trapo e' Bola","Oct 10, 2023 4:42:42"
"*06213*",9,1,97,"F","Keegan Murray","SAC","Trapo e' Bola","Oct 10, 2023 4:57:40"
"*03al1*",9,2,98,"G","Marcus Smart","MEM","Lawnboy19","Oct 10, 2023 5:05:28"
"*027p4*",9,3,99,"F","Tobias Harris","PHI","LA S.W.A.T.","Oct 10, 2023 5:10:59"
"*03lg1*",9,4,100,"G","Ben Simmons","BKN","Dr. Sauce","Oct 10, 2023 5:11:14"
"*05qtt*",9,5,101,"C","Onyeka Okongwu","ATL","TMT","Oct 10, 2023 6:01:03"
"*04qse*",9,6,102,"G","Gary Trent","TOR","Memphis Dons","Oct 10, 2023 6:58:20"
"*02nfz*",9,7,103,"F","Draymond Green","GS","Knights Of Nee","Oct 11, 2023 12:13:51"
"*027oo*",9,8,104,"C","Jonas Valanciunas","NO","LOSO","Oct 11, 2023 1:41:33"
"*005kc*",9,9,105,"G","Russell Westbrook","LAC","Redeem Team","Oct 11, 2023 2:05:20"
"*03al0*",9,10,106,"F","Aaron Gordon","DEN","Kareem ya Mum","Oct 11, 2023 2:11:49"
"*04ewt*",9,11,107,"G","Derrick White","BOS","Seattle Seat Sniffers","Oct 11, 2023 2:28:22"
"*04qrr*",9,12,108,"F","Michael Porter","DEN","Space Jam","Oct 11, 2023 2:38:43"
"*051p9*",10,1,109,"F","Keldon Johnson","SA","Space Jam","Oct 11, 2023 2:38:51"
"*04ewc*",10,2,110,"F","Zach Collins","SA","Seattle Seat Sniffers","Oct 11, 2023 2:39:06"
"*03e6n*",10,3,111,"C","Jusuf Nurkic","PHO","Kareem ya Mum","Oct 11, 2023 2:45:33"
"*04ewu*",10,4,112,"G","Josh Hart","NY","Redeem Team","Oct 11, 2023 3:00:08"
"*06ccf*",10,5,113,"F","Ausar Thompson","DET","LOSO","Oct 11, 2023 5:12:15"
"*04qsj*",10,6,114,"G","Bruce Brown","IND","Knights Of Nee","Oct 11, 2023 6:14:00"
"*031lz*",10,7,115,"C","Steven Adams","MEM","Memphis Dons","Oct 11, 2023 12:42:08"
"*05uj9*",10,8,116,"F","Herbert Jones","NO","TMT","Oct 11, 2023 1:23:42"
"*042n3*",10,9,117,"G","Buddy Hield","IND","Dr. Sauce","Oct 11, 2023 2:49:47"
"*06214*",10,10,118,"G","Jaden Ivey","DET","LA S.W.A.T.","Oct 11, 2023 6:08:14"
"*05uir*",10,11,119,"F","Trey Murphy","NO","Lawnboy19","Oct 12, 2023 1:08:25"
"*04qsd*",10,12,120,"C","Mitchell Robinson","NY","Trapo e' Bola","Oct 12, 2023 1:08:34"
"*0015e*",11,1,121,"G","Mike Conley","MIN","Trapo e' Bola","Oct 12, 2023 1:09:17"
"*05qu9*",11,2,122,"G","Immanuel Quickley","NY","Lawnboy19","Oct 12, 2023 8:09:27"
"*06216*",11,3,123,"G","Shaedon Sharpe","POR","LA S.W.A.T.","Oct 12, 2023 2:48:07"
"*03byk*",11,4,124,"G","Jordan Clarkson","UTA","Dr. Sauce","Oct 12, 2023 4:29:25"
"*051os*",11,5,125,"F","P.J. Washington","CHA","TMT","Oct 12, 2023 4:41:26"
"*04qs4*",11,6,126,"C","Robert Williams","POR","Memphis Dons","Oct 12, 2023 8:52:42"
"*01uz7*",11,7,127,"F","Gordon Hayward","CHA","Knights Of Nee","Oct 12, 2023 11:25:06"
"*051oj*",11,8,128,"G","RJ Barrett","NY","LOSO","Oct 13, 2023 2:15:40"
"*04qrw*",11,9,129,"G","Kevin Huerter","SAC","Redeem Team","Oct 13, 2023 2:26:07"
"*06215*",11,10,130,"G","Bennedict Mathurin","IND","Kareem ya Mum","Oct 13, 2023 3:27:35"
"*05qst*",11,11,131,"F","Paul Reed","PHI","Seattle Seat Sniffers","Oct 13, 2023 10:27:49"
"*031m4*",11,12,132,"G","Dennis Schroder","TOR","Space Jam","Oct 13, 2023 1:35:51"
"*06218*",12,1,133,"F","Jeremy Sochan","SA","Space Jam","Oct 13, 2023 1:36:42"
"*04qrm*",12,2,134,"G","Collin Sexton","UTA","Seattle Seat Sniffers","Oct 13, 2023 2:01:07"
"*05qt0*",12,3,135,"F","Saddiq Bey","ATL","Kareem ya Mum","Oct 13, 2023 2:49:03"
"*03aq3*",12,4,136,"F","Kyle Anderson","MIN","Redeem Team","Oct 13, 2023 6:26:32"
"*03nwn*",12,5,137,"F","Bobby Portis","MIL","LOSO","Oct 13, 2023 6:51:54"
"*042nt*",12,6,138,"C","Ivica Zubac","LAC","Knights Of Nee","Oct 13, 2023 11:00:05"
"*03nwk*",12,7,139,"F","Kelly Oubre Jr.","PHI","Memphis Dons","Oct 14, 2023 3:48:05"
"*027pg*",12,8,140,"F","Bojan Bogdanovic","DET","TMT","Oct 14, 2023 4:04:14"
"*031m0*",12,9,141,"C","Kelly Olynyk","UTA","Dr. Sauce","Oct 14, 2023 10:47:52"
"*042nw*",12,10,142,"G","Malcolm Brogdon","POR","LA S.W.A.T.","Oct 14, 2023 2:58:59"
"*03nwq*",12,11,143,"F","Christian Wood","LAL","Lawnboy19","Oct 14, 2023 3:51:47"
"*0621g*",12,12,144,"F","Tari Eason","HOU","Trapo e' Bola","Oct 14, 2023 3:59:34"
"*031lv*",13,1,145,"G","Kentavious Caldwell-Pope","DEN","Trapo e' Bola","Oct 14, 2023 4:02:27"
"*05qsx*",13,2,146,"F","Obi Toppin","IND","Lawnboy19","Oct 14, 2023 8:13:52"
"*06ca8*",13,3,147,"F","Amen Thompson","HOU","LA S.W.A.T.","Oct 14, 2023 8:35:20"
"*05qtj*",13,4,148,"F","Deni Avdija","WAS","Dr. Sauce","Oct 14, 2023 9:15:44"
"*04qsm*",13,5,149,"G","De'Anthony Melton","PHI","TMT","Oct 14, 2023 9:31:58"
"*05qtl*",13,6,150,"G","Cole Anthony","ORL","Memphis Dons","Oct 14, 2023 10:00:09"
"*05uiu*",13,7,151,"F","Jalen Johnson","ATL","Knights Of Nee","Oct 14, 2023 10:42:55"
"*0527h*",13,8,152,"C","Naz Reid","MIN","LOSO","Oct 14, 2023 10:47:21"
"*06cca*",13,9,153,"F","Brandon Miller","CHA","Redeem Team","Oct 14, 2023 10:48:06"
"*051pq*",13,10,154,"G","Talen Horton-Tucker","UTA","Kareem ya Mum","Oct 14, 2023 11:46:46"
"*06cc8*",13,11,155,"C","Dereck Lively","DAL","Seattle Seat Sniffers","Oct 15, 2023 12:31:07"
"*03r7u*",13,12,156,"G","Josh Richardson","MIA","Space Jam","Oct 15, 2023 2:02:51"
"*04ex8*",14,1,157,"G","Dillon Brooks","HOU","Space Jam","Oct 15, 2023 2:05:14"
"*06cby*",14,2,158,"G","Keyonte George","UTA","Seattle Seat Sniffers","Oct 15, 2023 2:13:45"
"*05uj1*",14,3,159,"G","Cameron Thomas","BKN","Kareem ya Mum","Oct 15, 2023 2:18:58"
"*042nf*",14,4,160,"G","Caris LeVert","CLE","Redeem Team","Oct 15, 2023 2:25:55"
"*051on*",14,5,161,"G","Coby White","CHI","LOSO","Oct 15, 2023 5:14:49"
"*03ad7*",14,6,162,"F","Kevon Looney","GS","Knights Of Nee","Oct 15, 2023 7:35:54"
"*000zv*",14,7,163,"C","Al Horford","BOS","Memphis Dons","Oct 15, 2023 12:28:37"
"*03e6u*",14,8,164,"G","Bogdan Bogdanovic","ATL","TMT","Oct 15, 2023 12:30:39"
"*05qsl*",14,9,165,"F","Patrick Williams","CHI","Dr. Sauce","Oct 15, 2023 1:53:33"
"*06cab*",14,10,166,"F","Jarace Walker","IND","LA S.W.A.T.","Oct 15, 2023 2:23:06"
"*05uif*",14,11,167,"G","Jalen Suggs","ORL","Lawnboy19","Oct 15, 2023 7:24:52"
"*05uih*",14,12,168,"F","Jonathan Kuminga","GS","Trapo e' Bola","Oct 15, 2023 7:27:40"
"*05uip*",15,1,169,"F","Corey Kispert","WAS","Trapo e' Bola","Oct 16, 2023 2:27:50"
"*05qub*",15,2,170,"C","Isaiah Stewart","DET","Lawnboy19","Oct 16, 2023 4:34:22"
"*05uiz*",15,3,171,"G","Quentin Grimes","NY","LA S.W.A.T.","Oct 16, 2023 10:31:00"
"*06cc1*",15,4,172,"F","Bilal Coulibaly","WAS","Dr. Sauce","Oct 16, 2023 12:39:17"
"*05qu0*",15,5,173,"F","Jaden McDaniels","MIN","TMT","Oct 16, 2023 1:30:16"
"*038xi*",15,6,174,"F","Robert Covington","LAC","Memphis Dons","Oct 16, 2023 2:00:30"
"*03r7z*",15,7,175,"G","Norman Powell","LAC","Knights Of Nee","Oct 16, 2023 3:14:51"
"*05qt9*",15,8,176,"G","Killian Hayes","DET","LOSO","Oct 16, 2023 3:29:49"
"*051op*",15,9,177,"F","Rui Hachimura","LAL","Redeem Team","Oct 16, 2023 6:10:53"
"*06220*",15,10,178,"G","Jaden Hardy","DAL","Kareem ya Mum","Oct 16, 2023 6:11:18"
"*049kc*",15,11,179,"G","Malik Monk","SAC","Seattle Seat Sniffers","Oct 16, 2023 6:49:32"
"*051ok*",15,12,180,"F","De'Andre Hunter","ATL","Space Jam","Oct 16, 2023 11:50:38"
"*051p2*",16,1,181,"F","Grant Williams","DAL","Space Jam","Oct 17, 2023 12:13:58"
"*0558t*",16,2,182,"F","Max Strus","CLE","Seattle Seat Sniffers","Oct 17, 2023 12:24:21"
"*05qtd*",16,3,183,"C","Nick Richards","CHA","Kareem ya Mum","Oct 17, 2023 1:43:43"
"*042n2*",16,4,184,"G","Kris Dunn","UTA","Redeem Team","Oct 17, 2023 1:44:38"
"*03wr4*",16,5,185,"G","T.J. McConnell","IND","LOSO","Oct 17, 2023 2:49:47"
"*02nf7*",16,6,186,"F","Harrison Barnes","SAC","Knights Of Nee","Oct 17, 2023 3:46:45"
"*05g3q*",16,7,187,"G","Gabe Vincent","LAL","Memphis Dons","Oct 17, 2023 10:47:05"
"*05uiw*",16,8,188,"F","Isaiah Jackson","IND","TMT","Oct 17, 2023 10:47:15"
"*04ex6*",16,9,189,"C","Isaiah Hartenstein","NY","Dr. Sauce","Oct 17, 2023 12:57:54"
"*04xdu*",16,10,190,"C","Drew Eubanks","PHO","LA S.W.A.T.","Oct 17, 2023 1:44:02"
"*0621k*",16,11,191,"G","Christian Braun","DEN","Lawnboy19","Oct 17, 2023 4:34:18"
"*051p0*",16,12,192,"G","Matisse Thybulle","POR","Trapo e' Bola","Oct 17, 2023 11:34:37"
"*042ne*",17,1,193,"G","Malik Beasley","MIL","Trapo e' Bola","Oct 18, 2023 6:35:05"
"*06ca3*",17,2,194,"G","Julian Strawther","DEN","Lawnboy19","Oct 18, 2023 6:39:14"
"*04ewb*",17,3,195,"F","Jonathan Isaac","ORL","LA S.W.A.T.","Oct 18, 2023 7:47:43"
"*05qtf*",17,4,196,"F","Xavier Tillman","MEM","Dr. Sauce","Oct 18, 2023 11:13:51"
"*03r7h*",17,5,197,"G","Delon Wright","WAS","TMT","Oct 18, 2023 12:27:46"
"*0015b*",17,6,198,"G","Kyle Lowry","MIA","Memphis Dons","Oct 18, 2023 12:58:13"
"*05qu1*",17,7,199,"C","James Wiseman","DET","Knights Of Nee","Oct 18, 2023 7:59:12"
"*0621f*",17,8,200,"F","AJ Griffin","ATL","LOSO","Oct 18, 2023 8:07:34"
"*05ujr*",17,9,201,"C","Charles Bassey","SA","Redeem Team","Oct 18, 2023 10:03:03"
"*02nf9*",17,10,202,"C","Andre Drummond","CHI","Kareem ya Mum","Oct 18, 2023 10:05:46"
"*04qsu*",17,11,203,"G","Shake Milton","MIN","Seattle Seat Sniffers","Oct 18, 2023 10:44:11"
"*0527l*",17,12,204,"G","Luguentz Dort","OKC","Space Jam","Oct 19, 2023 1:05:38"
"*05uj4*",18,1,205,"F","Santi Aldama","MEM","Space Jam","Oct 19, 2023 1:05:43"
"*06ca7*",18,2,206,"F","Cam Whitmore","HOU","Seattle Seat Sniffers","Oct 19, 2023 1:11:41"
"*05qt1*",18,3,207,"G","Payton Pritchard","BOS","Kareem ya Mum","Oct 19, 2023 1:45:56"
"*0621u*",18,4,208,"G","Andrew Nembhard","IND","Redeem Team","Oct 19, 2023 2:00:59"
"*049ki*",18,5,209,"F","Marvin Bagley","DET","LOSO","Oct 19, 2023 5:21:20"
"*04jwd*",18,6,210,"F","Royce O'Neale","BKN","Knights Of Nee","Oct 19, 2023 6:30:05"
"*051p1*",18,7,211,"F","Brandon Clarke","MEM","Memphis Dons","Oct 19, 2023 12:06:20"
"*051pa*",18,8,212,"G","Kevin Porter","(N/A)","TMT","Oct 19, 2023 12:06:48"
"*04qru*",18,9,213,"G","Donte DiVincenzo","NY","Dr. Sauce","Oct 19, 2023 1:22:12"
"*0621d*",18,10,214,"G","Ochai Agbaji","UTA","LA S.W.A.T.","Oct 19, 2023 5:31:44"
"*04exk*",18,11,215,"F","Aleksandar Vezenkov","SAC","Lawnboy19","Oct 20, 2023 12:31:58"
"*04qs9*",18,12,216,"G","Jevon Carter","CHI","Trapo e' Bola","Oct 20, 2023 7:32:10"
